BBDD;Variable;Dest;Name;ES;BE;DE;FR;IT;NL;SE;UK;US
Main;;;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo
Main;ID;;caseid;caseid;caseid;caseid;caseid;caseid;caseid;caseid;caseid;caseid
Main;age;;age;age_rc;profile_julesage;profile_julesage;profile_julesage;age_rc;profile_julesage;profile_julesage;profile_julesage;age
Main;gender;;gender;gender;gender;gender;gender;gender;gender;gender;profile_gender;gender
Main;residence_region;;region;Nielsen_Area_ES_MR;GeoPC_Region1_be;nielsenregion;Grouped_Region_2014;region_grouped_IT;GeoPC_Region1_nl;region;profile_GOR;region
Main;income;;income;income_es_rc;UB_income_BE;hinc;income;profile_gross_household_EU;profile_gross_household_EU;household_income;profile_gross_household;profile_gross_household
Main;income_level;;income_level;income_hml_es;income_hml_be;income_hml_de;income_hml_fr;income_hml_it;income_hml_nl;income_hml_se;income_hml_uk;income_hml_us
Main;aided;;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb
Main;current_own;;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb
Main;ever_own;;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb
Main;consider;;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb
Main;inmarket;;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb
Respostes_regions;;10;adaware_db_11;adaware_db_11;adaware_db_11;adaware_db_11;adaware_db_11;adaware_db_11;adaware_db_11;adaware_db_11;adaware_db_11;adaware_db_11
Respostes_regions;;11;adaware_db_12;adaware_db_12;adaware_db_12;adaware_db_12;adaware_db_12;adaware_db_12;adaware_db_12;adaware_db_12;adaware_db_12;adaware_db_12
Respostes_regions;;12;adaware_db_13;adaware_db_13;adaware_db_13;adaware_db_13;adaware_db_13;adaware_db_13;adaware_db_13;adaware_db_13;adaware_db_13;adaware_db_13
Respostes_regions;;13;adaware_db_14;adaware_db_14;adaware_db_14;adaware_db_14;adaware_db_14;adaware_db_14;adaware_db_14;adaware_db_14;adaware_db_14;adaware_db_14
Respostes_regions;;14;adaware_db_15;adaware_db_15;adaware_db_15;adaware_db_15;adaware_db_15;adaware_db_15;adaware_db_15;adaware_db_15;adaware_db_15;adaware_db_15
Respostes_regions;;15;adaware_db_16;adaware_db_16;adaware_db_16;adaware_db_16;adaware_db_16;adaware_db_16;adaware_db_16;adaware_db_16;adaware_db_16;adaware_db_16
Respostes_regions;;16;adaware_db_17;adaware_db_17;adaware_db_17;adaware_db_17;adaware_db_17;adaware_db_17;adaware_db_17;adaware_db_17;adaware_db_17;adaware_db_17
Respostes_regions;;17;adaware_db_18;adaware_db_18;adaware_db_18;adaware_db_18;adaware_db_18;adaware_db_18;adaware_db_18;adaware_db_18;adaware_db_18;adaware_db_18
Respostes_regions;;18;adaware_db_19;adaware_db_19;adaware_db_19;adaware_db_19;adaware_db_19;adaware_db_19;adaware_db_19;adaware_db_19;adaware_db_19;adaware_db_19
Respostes_regions;;19;adaware_db_20;adaware_db_20;adaware_db_20;adaware_db_20;adaware_db_20;adaware_db_20;adaware_db_20;adaware_db_20;adaware_db_20;adaware_db_20
Respostes_regions;;20;adaware_db_21;adaware_db_21;adaware_db_21;adaware_db_21;adaware_db_21;adaware_db_21;adaware_db_21;adaware_db_21;adaware_db_21;adaware_db_21
Respostes_regions;;21;adaware_db_22;adaware_db_22;adaware_db_22;adaware_db_22;adaware_db_22;adaware_db_22;adaware_db_22;adaware_db_22;adaware_db_22;adaware_db_22
Respostes_regions;;22;adaware_db_23;adaware_db_23;adaware_db_23;adaware_db_23;adaware_db_23;adaware_db_23;adaware_db_23;adaware_db_23;adaware_db_23;adaware_db_996
Respostes_regions;;23;adaware_db_24;adaware_db_24;adaware_db_24;adaware_db_24;adaware_db_24;adaware_db_24;adaware_db_24;adaware_db_24;adaware_db_24;
Respostes_regions;;24;adaware_db_996;adaware_db_996;adaware_db_996;adaware_db_996;adaware_db_996;adaware_db_996;adaware_db_996;adaware_db_996;adaware_db_996;
Respostes_regions;;0;wom_db_1;wom_db_1;wom_db_1;wom_db_1;wom_db_1;wom_db_1;wom_db_1;wom_db_1;wom_db_1;wom_db_1
Respostes_regions;;1;wom_db_2;wom_db_2;wom_db_2;wom_db_2;wom_db_2;wom_db_2;wom_db_2;wom_db_2;wom_db_2;wom_db_2
Respostes_regions;;2;wom_db_3;wom_db_3;wom_db_3;wom_db_3;wom_db_3;wom_db_3;wom_db_3;wom_db_3;wom_db_3;wom_db_3
Respostes_regions;;3;wom_db_4;wom_db_4;wom_db_4;wom_db_4;wom_db_4;wom_db_4;wom_db_4;wom_db_4;wom_db_4;wom_db_4
Respostes_regions;;4;wom_db_5;wom_db_5;wom_db_5;wom_db_5;wom_db_5;wom_db_5;wom_db_5;wom_db_5;wom_db_5;wom_db_5
Respostes_regions;;5;wom_db_6;wom_db_6;wom_db_6;wom_db_6;wom_db_6;wom_db_6;wom_db_6;wom_db_6;wom_db_6;wom_db_6
Respostes_regions;;6;wom_db_7;wom_db_7;wom_db_7;wom_db_7;wom_db_7;wom_db_7;wom_db_7;wom_db_7;wom_db_7;wom_db_7
Respostes_regions;;7;wom_db_8;wom_db_8;wom_db_8;wom_db_8;wom_db_8;wom_db_8;wom_db_8;wom_db_8;wom_db_8;wom_db_8
Respostes_regions;;8;wom_db_9;wom_db_9;wom_db_9;wom_db_9;wom_db_9;wom_db_9;wom_db_9;wom_db_9;wom_db_9;wom_db_9
Respostes_regions;;9;wom_db_10;wom_db_10;wom_db_10;wom_db_10;wom_db_10;wom_db_10;wom_db_10;wom_db_10;wom_db_10;wom_db_10
Respostes_regions;;10;wom_db_11;wom_db_11;wom_db_11;wom_db_11;wom_db_11;wom_db_11;wom_db_11;wom_db_11;wom_db_11;wom_db_11
Respostes_regions;;11;wom_db_12;wom_db_12;wom_db_12;wom_db_12;wom_db_12;wom_db_12;wom_db_12;wom_db_12;wom_db_12;wom_db_12
Respostes_regions;;12;wom_db_13;wom_db_13;wom_db_13;wom_db_13;wom_db_13;wom_db_13;wom_db_13;wom_db_13;wom_db_13;wom_db_13
Respostes_regions;;13;wom_db_14;wom_db_14;wom_db_14;wom_db_14;wom_db_14;wom_db_14;wom_db_14;wom_db_14;wom_db_14;wom_db_14
Respostes_regions;;14;wom_db_15;wom_db_15;wom_db_15;wom_db_15;wom_db_15;wom_db_15;wom_db_15;wom_db_15;wom_db_15;wom_db_15
Respostes_regions;;15;wom_db_16;wom_db_16;wom_db_16;wom_db_16;wom_db_16;wom_db_16;wom_db_16;wom_db_16;wom_db_16;wom_db_16
Respostes_regions;;16;wom_db_17;wom_db_17;wom_db_17;wom_db_17;wom_db_17;wom_db_17;wom_db_17;wom_db_17;wom_db_17;wom_db_17
Respostes_regions;;17;wom_db_18;wom_db_18;wom_db_18;wom_db_18;wom_db_18;wom_db_18;wom_db_18;wom_db_18;wom_db_18;wom_db_18
Respostes_regions;;18;wom_db_19;wom_db_19;wom_db_19;wom_db_19;wom_db_19;wom_db_19;wom_db_19;wom_db_19;wom_db_19;wom_db_19
Respostes_regions;;19;wom_db_20;wom_db_20;wom_db_20;wom_db_20;wom_db_20;wom_db_20;wom_db_20;wom_db_20;wom_db_20;wom_db_20
Respostes_regions;;20;wom_db_21;wom_db_21;wom_db_21;wom_db_21;wom_db_21;wom_db_21;wom_db_21;wom_db_21;wom_db_21;wom_db_21
Respostes_regions;;21;wom_db_22;wom_db_22;wom_db_22;wom_db_22;wom_db_22;wom_db_22;wom_db_22;wom_db_22;wom_db_22;wom_db_22
Respostes_regions;;22;wom_db_23;wom_db_23;wom_db_23;wom_db_23;wom_db_23;wom_db_23;wom_db_23;wom_db_23;wom_db_23;wom_db_996
Respostes_regions;;23;wom_db_24;wom_db_24;wom_db_24;wom_db_24;wom_db_24;wom_db_24;wom_db_24;wom_db_24;wom_db_24;
Respostes_regions;;24;wom_db_996;wom_db_996;wom_db_996;wom_db_996;wom_db_996;wom_db_996;wom_db_996;wom_db_996;wom_db_996;
Respostes_regions;;0;ever_own_db_1;ever_own_db_1;ever_own_db_1;ever_own_db_1;ever_own_db_1;ever_own_db_1;ever_own_db_1;ever_own_db_1;ever_own_db_1;ever_own_db_1
Respostes_regions;;1;ever_own_db_2;ever_own_db_2;ever_own_db_2;ever_own_db_2;ever_own_db_2;ever_own_db_2;ever_own_db_2;ever_own_db_2;ever_own_db_2;ever_own_db_2
Respostes_regions;;2;ever_own_db_3;ever_own_db_3;ever_own_db_3;ever_own_db_3;ever_own_db_3;ever_own_db_3;ever_own_db_3;ever_own_db_3;ever_own_db_3;ever_own_db_3
Respostes_regions;;3;ever_own_db_4;ever_own_db_4;ever_own_db_4;ever_own_db_4;ever_own_db_4;ever_own_db_4;ever_own_db_4;ever_own_db_4;ever_own_db_4;ever_own_db_4
Respostes_regions;;4;ever_own_db_5;ever_own_db_5;ever_own_db_5;ever_own_db_5;ever_own_db_5;ever_own_db_5;ever_own_db_5;ever_own_db_5;ever_own_db_5;ever_own_db_5
Respostes_regions;;5;ever_own_db_6;ever_own_db_6;ever_own_db_6;ever_own_db_6;ever_own_db_6;ever_own_db_6;ever_own_db_6;ever_own_db_6;ever_own_db_6;ever_own_db_6
Respostes_regions;;6;ever_own_db_7;ever_own_db_7;ever_own_db_7;ever_own_db_7;ever_own_db_7;ever_own_db_7;ever_own_db_7;ever_own_db_7;ever_own_db_7;ever_own_db_7
Respostes_regions;;7;ever_own_db_8;ever_own_db_8;ever_own_db_8;ever_own_db_8;ever_own_db_8;ever_own_db_8;ever_own_db_8;ever_own_db_8;ever_own_db_8;ever_own_db_8
Respostes_regions;;8;ever_own_db_9;ever_own_db_9;ever_own_db_9;ever_own_db_9;ever_own_db_9;ever_own_db_9;ever_own_db_9;ever_own_db_9;ever_own_db_9;ever_own_db_9
Respostes_regions;;9;ever_own_db_10;ever_own_db_10;ever_own_db_10;ever_own_db_10;ever_own_db_10;ever_own_db_10;ever_own_db_10;ever_own_db_10;ever_own_db_10;ever_own_db_10
Respostes_regions;;10;ever_own_db_11;ever_own_db_11;ever_own_db_11;ever_own_db_11;ever_own_db_11;ever_own_db_11;ever_own_db_11;ever_own_db_11;ever_own_db_11;ever_own_db_11
Respostes_regions;;11;ever_own_db_12;ever_own_db_12;ever_own_db_12;ever_own_db_12;ever_own_db_12;ever_own_db_12;ever_own_db_12;ever_own_db_12;ever_own_db_12;ever_own_db_12
Respostes_regions;;12;ever_own_db_13;ever_own_db_13;ever_own_db_13;ever_own_db_13;ever_own_db_13;ever_own_db_13;ever_own_db_13;ever_own_db_13;ever_own_db_13;ever_own_db_13
Respostes_regions;;13;ever_own_db_14;ever_own_db_14;ever_own_db_14;ever_own_db_14;ever_own_db_14;ever_own_db_14;ever_own_db_14;ever_own_db_14;ever_own_db_14;ever_own_db_14
Respostes_regions;;14;ever_own_db_15;ever_own_db_15;ever_own_db_15;ever_own_db_15;ever_own_db_15;ever_own_db_15;ever_own_db_15;ever_own_db_15;ever_own_db_15;ever_own_db_15
Respostes_regions;;15;ever_own_db_16;ever_own_db_16;ever_own_db_16;ever_own_db_16;ever_own_db_16;ever_own_db_16;ever_own_db_16;ever_own_db_16;ever_own_db_16;ever_own_db_16
Respostes_regions;;16;ever_own_db_17;ever_own_db_17;ever_own_db_17;ever_own_db_17;ever_own_db_17;ever_own_db_17;ever_own_db_17;ever_own_db_17;ever_own_db_17;ever_own_db_17
Respostes_regions;;17;ever_own_db_18;ever_own_db_18;ever_own_db_18;ever_own_db_18;ever_own_db_18;ever_own_db_18;ever_own_db_18;ever_own_db_18;ever_own_db_18;ever_own_db_18
Respostes_regions;;18;ever_own_db_19;ever_own_db_19;ever_own_db_19;ever_own_db_19;ever_own_db_19;ever_own_db_19;ever_own_db_19;ever_own_db_19;ever_own_db_19;ever_own_db_19
Respostes_regions;;19;ever_own_db_20;ever_own_db_20;ever_own_db_20;ever_own_db_20;ever_own_db_20;ever_own_db_20;ever_own_db_20;ever_own_db_20;ever_own_db_20;ever_own_db_20
Respostes_regions;;20;ever_own_db_21;ever_own_db_21;ever_own_db_21;ever_own_db_21;ever_own_db_21;ever_own_db_21;ever_own_db_21;ever_own_db_21;ever_own_db_21;ever_own_db_21
Respostes_regions;;21;ever_own_db_22;ever_own_db_22;ever_own_db_22;ever_own_db_22;ever_own_db_22;ever_own_db_22;ever_own_db_22;ever_own_db_22;ever_own_db_22;ever_own_db_22
Respostes_regions;;22;ever_own_db_23;ever_own_db_23;ever_own_db_23;ever_own_db_23;ever_own_db_23;ever_own_db_23;ever_own_db_23;ever_own_db_23;ever_own_db_23;ever_own_db_996
Respostes_regions;;23;ever_own_db_24;ever_own_db_24;ever_own_db_24;ever_own_db_24;ever_own_db_24;ever_own_db_24;ever_own_db_24;ever_own_db_24;ever_own_db_24;
Respostes_regions;;24;ever_own_db_996;ever_own_db_996;ever_own_db_996;ever_own_db_996;ever_own_db_996;ever_own_db_996;ever_own_db_996;ever_own_db_996;ever_own_db_996;
Respostes_regions;;0;current_own_db_1;current_own_db_1;current_own_db_1;current_own_db_1;current_own_db_1;current_own_db_1;current_own_db_1;current_own_db_1;current_own_db_1;current_own_db_1
Respostes_regions;;1;current_own_db_2;current_own_db_2;current_own_db_2;current_own_db_2;current_own_db_2;current_own_db_2;current_own_db_2;current_own_db_2;current_own_db_2;current_own_db_2
Respostes_regions;;2;current_own_db_3;current_own_db_3;current_own_db_3;current_own_db_3;current_own_db_3;current_own_db_3;current_own_db_3;current_own_db_3;current_own_db_3;current_own_db_3
Respostes_regions;;3;current_own_db_4;current_own_db_4;current_own_db_4;current_own_db_4;current_own_db_4;current_own_db_4;current_own_db_4;current_own_db_4;current_own_db_4;current_own_db_4
Respostes_regions;;4;current_own_db_5;current_own_db_5;current_own_db_5;current_own_db_5;current_own_db_5;current_own_db_5;current_own_db_5;current_own_db_5;current_own_db_5;current_own_db_5
Respostes_regions;;5;current_own_db_6;current_own_db_6;current_own_db_6;current_own_db_6;current_own_db_6;current_own_db_6;current_own_db_6;current_own_db_6;current_own_db_6;current_own_db_6
Respostes_regions;;6;current_own_db_7;current_own_db_7;current_own_db_7;current_own_db_7;current_own_db_7;current_own_db_7;current_own_db_7;current_own_db_7;current_own_db_7;current_own_db_7
Respostes_regions;;7;current_own_db_8;current_own_db_8;current_own_db_8;current_own_db_8;current_own_db_8;current_own_db_8;current_own_db_8;current_own_db_8;current_own_db_8;current_own_db_8
Respostes_regions;;8;current_own_db_9;current_own_db_9;current_own_db_9;current_own_db_9;current_own_db_9;current_own_db_9;current_own_db_9;current_own_db_9;current_own_db_9;current_own_db_9
Respostes_regions;;9;current_own_db_10;current_own_db_10;current_own_db_10;current_own_db_10;current_own_db_10;current_own_db_10;current_own_db_10;current_own_db_10;current_own_db_10;current_own_db_10
Respostes_regions;;10;current_own_db_11;current_own_db_11;current_own_db_11;current_own_db_11;current_own_db_11;current_own_db_11;current_own_db_11;current_own_db_11;current_own_db_11;current_own_db_11
Respostes_regions;;11;current_own_db_12;current_own_db_12;current_own_db_12;current_own_db_12;current_own_db_12;current_own_db_12;current_own_db_12;current_own_db_12;current_own_db_12;current_own_db_12
Respostes_regions;;12;current_own_db_13;current_own_db_13;current_own_db_13;current_own_db_13;current_own_db_13;current_own_db_13;current_own_db_13;current_own_db_13;current_own_db_13;current_own_db_13
Respostes_regions;;13;current_own_db_14;current_own_db_14;current_own_db_14;current_own_db_14;current_own_db_14;current_own_db_14;current_own_db_14;current_own_db_14;current_own_db_14;current_own_db_14
Respostes_regions;;14;current_own_db_15;current_own_db_15;current_own_db_15;current_own_db_15;current_own_db_15;current_own_db_15;current_own_db_15;current_own_db_15;current_own_db_15;current_own_db_15
Respostes_regions;;15;current_own_db_16;current_own_db_16;current_own_db_16;current_own_db_16;current_own_db_16;current_own_db_16;current_own_db_16;current_own_db_16;current_own_db_16;current_own_db_16
Respostes_regions;;16;current_own_db_17;current_own_db_17;current_own_db_17;current_own_db_17;current_own_db_17;current_own_db_17;current_own_db_17;current_own_db_17;current_own_db_17;current_own_db_17
Respostes_regions;;17;current_own_db_18;current_own_db_18;current_own_db_18;current_own_db_18;current_own_db_18;current_own_db_18;current_own_db_18;current_own_db_18;current_own_db_18;current_own_db_18
Respostes_regions;;18;current_own_db_19;current_own_db_19;current_own_db_19;current_own_db_19;current_own_db_19;current_own_db_19;current_own_db_19;current_own_db_19;current_own_db_19;current_own_db_19
Respostes_regions;;19;current_own_db_20;current_own_db_20;current_own_db_20;current_own_db_20;current_own_db_20;current_own_db_20;current_own_db_20;current_own_db_20;current_own_db_20;current_own_db_20
Respostes_regions;;20;current_own_db_21;current_own_db_21;current_own_db_21;current_own_db_21;current_own_db_21;current_own_db_21;current_own_db_21;current_own_db_21;current_own_db_21;current_own_db_21
Respostes_regions;;21;current_own_db_22;current_own_db_22;current_own_db_22;current_own_db_22;current_own_db_22;current_own_db_22;current_own_db_22;current_own_db_22;current_own_db_22;current_own_db_22
Respostes_regions;;22;current_own_db_23;current_own_db_23;current_own_db_23;current_own_db_23;current_own_db_23;current_own_db_23;current_own_db_23;current_own_db_23;current_own_db_23;current_own_db_996
Respostes_regions;;23;current_own_db_24;current_own_db_24;current_own_db_24;current_own_db_24;current_own_db_24;current_own_db_24;current_own_db_24;current_own_db_24;current_own_db_24;
Respostes_regions;;24;current_own_db_996;current_own_db_996;current_own_db_996;current_own_db_996;current_own_db_996;current_own_db_996;current_own_db_996;current_own_db_996;current_own_db_996;
Respostes_regions;;0;consider_db_1;consider_db_1;consider_db_1;consider_db_1;consider_db_1;consider_db_1;consider_db_1;consider_db_1;consider_db_1;consider_db_1
Respostes_regions;;1;consider_db_2;consider_db_2;consider_db_2;consider_db_2;consider_db_2;consider_db_2;consider_db_2;consider_db_2;consider_db_2;consider_db_2
Respostes_regions;;2;consider_db_3;consider_db_3;consider_db_3;consider_db_3;consider_db_3;consider_db_3;consider_db_3;consider_db_3;consider_db_3;consider_db_3
Respostes_regions;;3;consider_db_4;consider_db_4;consider_db_4;consider_db_4;consider_db_4;consider_db_4;consider_db_4;consider_db_4;consider_db_4;consider_db_4
Respostes_regions;;4;consider_db_5;consider_db_5;consider_db_5;consider_db_5;consider_db_5;consider_db_5;consider_db_5;consider_db_5;consider_db_5;consider_db_5
Respostes_regions;;5;consider_db_6;consider_db_6;consider_db_6;consider_db_6;consider_db_6;consider_db_6;consider_db_6;consider_db_6;consider_db_6;consider_db_6
Respostes_regions;;6;consider_db_7;consider_db_7;consider_db_7;consider_db_7;consider_db_7;consider_db_7;consider_db_7;consider_db_7;consider_db_7;consider_db_7
Respostes_regions;;7;consider_db_8;consider_db_8;consider_db_8;consider_db_8;consider_db_8;consider_db_8;consider_db_8;consider_db_8;consider_db_8;consider_db_8
Respostes_regions;;8;consider_db_9;consider_db_9;consider_db_9;consider_db_9;consider_db_9;consider_db_9;consider_db_9;consider_db_9;consider_db_9;consider_db_9
Respostes_regions;;9;consider_db_10;consider_db_10;consider_db_10;consider_db_10;consider_db_10;consider_db_10;consider_db_10;consider_db_10;consider_db_10;consider_db_10
Respostes_regions;;10;consider_db_11;consider_db_11;consider_db_11;consider_db_11;consider_db_11;consider_db_11;consider_db_11;consider_db_11;consider_db_11;consider_db_11
Respostes_regions;;11;consider_db_12;consider_db_12;consider_db_12;consider_db_12;consider_db_12;consider_db_12;consider_db_12;consider_db_12;consider_db_12;consider_db_12
Respostes_regions;;12;consider_db_13;consider_db_13;consider_db_13;consider_db_13;consider_db_13;consider_db_13;consider_db_13;consider_db_13;consider_db_13;consider_db_13
Respostes_regions;;13;consider_db_14;consider_db_14;consider_db_14;consider_db_14;consider_db_14;consider_db_14;consider_db_14;consider_db_14;consider_db_14;consider_db_14
Respostes_regions;;14;consider_db_15;consider_db_15;consider_db_15;consider_db_15;consider_db_15;consider_db_15;consider_db_15;consider_db_15;consider_db_15;consider_db_15
Respostes_regions;;15;consider_db_16;consider_db_16;consider_db_16;consider_db_16;consider_db_16;consider_db_16;consider_db_16;consider_db_16;consider_db_16;consider_db_16
Respostes_regions;;16;consider_db_17;consider_db_17;consider_db_17;consider_db_17;consider_db_17;consider_db_17;consider_db_17;consider_db_17;consider_db_17;consider_db_17
Respostes_regions;;17;consider_db_18;consider_db_18;consider_db_18;consider_db_18;consider_db_18;consider_db_18;consider_db_18;consider_db_18;consider_db_18;consider_db_18
Respostes_regions;;18;consider_db_19;consider_db_19;consider_db_19;consider_db_19;consider_db_19;consider_db_19;consider_db_19;consider_db_19;consider_db_19;consider_db_19
Respostes_regions;;19;consider_db_20;consider_db_20;consider_db_20;consider_db_20;consider_db_20;consider_db_20;consider_db_20;consider_db_20;consider_db_20;consider_db_20
Respostes_regions;;20;consider_db_21;consider_db_21;consider_db_21;consider_db_21;consider_db_21;consider_db_21;consider_db_21;consider_db_21;consider_db_21;consider_db_21
Respostes_regions;;21;consider_db_22;consider_db_22;consider_db_22;consider_db_22;consider_db_22;consider_db_22;consider_db_22;consider_db_22;consider_db_22;consider_db_22
Respostes_regions;;22;consider_db_23;consider_db_23;consider_db_23;consider_db_23;consider_db_23;consider_db_23;consider_db_23;consider_db_23;consider_db_23;consider_db_997
Respostes_regions;;23;consider_db_24;consider_db_24;consider_db_24;consider_db_24;consider_db_24;consider_db_24;consider_db_24;consider_db_24;consider_db_24;
Respostes_regions;;24;consider_db_997;consider_db_997;consider_db_997;consider_db_997;consider_db_997;consider_db_997;consider_db_997;consider_db_997;consider_db_997;
Cap;;;consider_db_996;consider_db_996;consider_db_996;consider_db_996;consider_db_996;consider_db_996;consider_db_996;consider_db_996;consider_db_996;consider_db_996
Main;likelybuy_db;;likelybuy_db;likelybuy_db;likelybuy_db;likelybuy_db;likelybuy_db;likelybuy_db;likelybuy_db;likelybuy_db;likelybuy_db;likelybuy_db
Main;wright;;weight;weight;weight;weight;weight;weight;weight;weight;weight;
Main;month;;month_der;month_der;month_der;month_der;month_der;month_der;month_der;month_der;month_der;month_der
Generica_enquestat;holiday_type;;holiday_type_1;holiday_type_1;holiday_type_1;holiday_type_1;holiday_type_1;holiday_type_1;holiday_type_1;holiday_type_1;holiday_type_1;holiday_type_1
Generica_enquestat;holiday_type;;holiday_type_2;holiday_type_2;holiday_type_2;holiday_type_2;holiday_type_2;holiday_type_2;holiday_type_2;holiday_type_2;holiday_type_2;holiday_type_2
Generica_enquestat;holiday_type;;holiday_type_3;holiday_type_3;holiday_type_3;holiday_type_3;holiday_type_3;holiday_type_3;holiday_type_3;holiday_type_3;holiday_type_3;holiday_type_3
Generica_enquestat;holiday_type;;holiday_type_4;holiday_type_4;holiday_type_4;holiday_type_4;holiday_type_4;holiday_type_4;holiday_type_4;holiday_type_4;holiday_type_4;holiday_type_4
Generica_enquestat;holiday_type;;holiday_type_97;holiday_type_97;holiday_type_97;holiday_type_97;holiday_type_97;holiday_type_97;holiday_type_97;holiday_type_97;holiday_type_97;holiday_type_97
Generica_enquestat;holiday_type;;holiday_type_98;holiday_type_98;holiday_type_98;holiday_type_98;holiday_type_98;holiday_type_98;holiday_type_98;holiday_type_98;holiday_type_98;holiday_type_98
Generica_enquestat;holiday_type;;holiday_type_99;holiday_type_99;holiday_type_99;holiday_type_99;holiday_type_99;holiday_type_99;holiday_type_99;holiday_type_99;holiday_type_99;holiday_type_99
Generica_enquestat;trip_no;;trip_no;trip_no;trip_no;trip_no;trip_no;trip_no;trip_no;trip_no;trip_no;trip_no
Generica_enquestat;holiday_obstacle;;holiday_obstacle_1;holiday_obstacle_1;holiday_obstacle_1;holiday_obstacle_1;holiday_obstacle_1;holiday_obstacle_1;holiday_obstacle_1;holiday_obstacle_1;holiday_obstacle_1;holiday_obstacle_1
Generica_enquestat;holiday_obstacle;;holiday_obstacle_2;holiday_obstacle_2;holiday_obstacle_2;holiday_obstacle_2;holiday_obstacle_2;holiday_obstacle_2;holiday_obstacle_2;holiday_obstacle_2;holiday_obstacle_2;holiday_obstacle_2
Generica_enquestat;holiday_obstacle;;holiday_obstacle_3;holiday_obstacle_3;holiday_obstacle_3;holiday_obstacle_3;holiday_obstacle_3;holiday_obstacle_3;holiday_obstacle_3;holiday_obstacle_3;holiday_obstacle_3;holiday_obstacle_3
Generica_enquestat;holiday_obstacle;;holiday_obstacle_4;holiday_obstacle_4;holiday_obstacle_4;holiday_obstacle_4;holiday_obstacle_4;holiday_obstacle_4;holiday_obstacle_4;holiday_obstacle_4;holiday_obstacle_4;holiday_obstacle_4
Generica_enquestat;holiday_obstacle;;holiday_obstacle_5;holiday_obstacle_5;holiday_obstacle_5;holiday_obstacle_5;holiday_obstacle_5;holiday_obstacle_5;holiday_obstacle_5;holiday_obstacle_5;holiday_obstacle_5;holiday_obstacle_5
Generica_enquestat;holiday_obstacle;;holiday_obstacle_6;holiday_obstacle_6;holiday_obstacle_6;holiday_obstacle_6;holiday_obstacle_6;holiday_obstacle_6;holiday_obstacle_6;holiday_obstacle_6;holiday_obstacle_6;holiday_obstacle_6
Generica_enquestat;holiday_obstacle;;holiday_obstacle_7;holiday_obstacle_7;holiday_obstacle_7;holiday_obstacle_7;holiday_obstacle_7;holiday_obstacle_7;holiday_obstacle_7;holiday_obstacle_7;holiday_obstacle_7;holiday_obstacle_7
Generica_enquestat;holiday_obstacle;;holiday_obstacle_8;holiday_obstacle_8;holiday_obstacle_8;holiday_obstacle_8;holiday_obstacle_8;holiday_obstacle_8;holiday_obstacle_8;holiday_obstacle_8;holiday_obstacle_8;holiday_obstacle_8
Generica_enquestat;holiday_obstacle;;holiday_obstacle_97;holiday_obstacle_97;holiday_obstacle_97;holiday_obstacle_97;holiday_obstacle_97;holiday_obstacle_97;holiday_obstacle_97;holiday_obstacle_97;holiday_obstacle_97;holiday_obstacle_97
Generica_enquestat;holiday_obstacle;;holiday_obstacle_98;holiday_obstacle_98;holiday_obstacle_98;holiday_obstacle_98;holiday_obstacle_98;holiday_obstacle_98;holiday_obstacle_98;holiday_obstacle_98;holiday_obstacle_98;holiday_obstacle_98
Generica_enquestat;holiday_obstacle;;holiday_obstacle_999;holiday_obstacle_999;holiday_obstacle_999;holiday_obstacle_999;holiday_obstacle_999;holiday_obstacle_999;holiday_obstacle_999;holiday_obstacle_999;holiday_obstacle_999;holiday_obstacle_999
Generica_enquestat;holiday_obstacle;;holiday_obstacle_99;holiday_obstacle_99;holiday_obstacle_99;holiday_obstacle_99;holiday_obstacle_99;holiday_obstacle_99;holiday_obstacle_99;holiday_obstacle_99;holiday_obstacle_99;holiday_obstacle_99
Generica_enquestat;holiday_plan;;holiday_plan_1;holiday_plan_1;holiday_plan_1;holiday_plan_1;holiday_plan_1;holiday_plan_1;holiday_plan_1;holiday_plan_1;holiday_plan_1;holiday_plan_1
Generica_enquestat;holiday_plan;;holiday_plan_2;holiday_plan_2;holiday_plan_2;holiday_plan_2;holiday_plan_2;holiday_plan_2;holiday_plan_2;holiday_plan_2;holiday_plan_2;holiday_plan_2
Generica_enquestat;holiday_plan;;holiday_plan_3;holiday_plan_3;holiday_plan_3;holiday_plan_3;holiday_plan_3;holiday_plan_3;holiday_plan_3;holiday_plan_3;holiday_plan_3;holiday_plan_3
Generica_enquestat;holiday_plan;;holiday_plan_4;holiday_plan_4;holiday_plan_4;holiday_plan_4;holiday_plan_4;holiday_plan_4;holiday_plan_4;holiday_plan_4;holiday_plan_4;holiday_plan_4
